filepath,filename,category,subtype,sample_rate,duration,status
fake_voice_fake_bg_wf_2s\voice_dominant\0871__LJ001-0092_generated__X__fake_bg_0537_oYsIyh5VdPpJ2iqeQ1ZU.wav,0871__LJ001-0092_generated__X__fake_bg_0537_oYsIyh5VdPpJ2iqeQ1ZU.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0872__LJ002-0148_generated__X__fake_bg_0640_FVzNbBRGuAodQLWCpfKU.wav,0872__LJ002-0148_generated__X__fake_bg_0640_FVzNbBRGuAodQLWCpfKU.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0873__LJ003-0234_generated__X__fake_bg_0404_m7ilva4KLdgE1F50VQJC.wav,0873__LJ003-0234_generated__X__fake_bg_0404_m7ilva4KLdgE1F50VQJC.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0874__LJ004-0138_generated__X__fake_bg_0699_srQW68vubSnoJDjkLEyO.wav,0874__LJ004-0138_generated__X__fake_bg_0699_srQW68vubSnoJDjkLEyO.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0875__LJ001-0065_generated__X__fake_bg_0571_L3joCSgleAxQ41zi0BIV.wav,0875__LJ001-0065_generated__X__fake_bg_0571_L3joCSgleAxQ41zi0BIV.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0876__LJ003-0096_generated__X__fake_bg_0808_sL4nDyQF6bk08KjOcqNa.wav,0876__LJ003-0096_generated__X__fake_bg_0808_sL4nDyQF6bk08KjOcqNa.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0877__LJ002-0262_generated__X__fake_bg_0023_1p4Y3M5SREiZwc0eN8sg.wav,0877__LJ002-0262_generated__X__fake_bg_0023_1p4Y3M5SREiZwc0eN8sg.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0878__LJ001-0075_generated__X__fake_bg_0291_G0ts1ER2LxNPnHuJAMqT.wav,0878__LJ001-0075_generated__X__fake_bg_0291_G0ts1ER2LxNPnHuJAMqT.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0879__LJ001-0056_generated__X__fake_bg_0092_W2BGr09gnLFVhKIHz5Ed.wav,0879__LJ001-0056_generated__X__fake_bg_0092_W2BGr09gnLFVhKIHz5Ed.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0880__LJ001-0030_generated__X__fake_bg_0102_aUvoTnS2EQHpYwb5kNLK.wav,0880__LJ001-0030_generated__X__fake_bg_0102_aUvoTnS2EQHpYwb5kNLK.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0881__LJ004-0122_generated__X__fake_bg_0180_tl5JjbwTnBxHUyrE71hg.wav,0881__LJ004-0122_generated__X__fake_bg_0180_tl5JjbwTnBxHUyrE71hg.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0882__LJ004-0135_generated__X__fake_bg_0288_bCBdz6EiHSfpWPwehYVK.wav,0882__LJ004-0135_generated__X__fake_bg_0288_bCBdz6EiHSfpWPwehYVK.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0883__LJ004-0087_generated__X__fake_bg_0803_kMlJHq3wZODNKujc5WSg.wav,0883__LJ004-0087_generated__X__fake_bg_0803_kMlJHq3wZODNKujc5WSg.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0884__LJ002-0214_generated__X__fake_bg_0782_29smg3NPckItHAMSGRjo.wav,0884__LJ002-0214_generated__X__fake_bg_0782_29smg3NPckItHAMSGRjo.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0885__LJ003-0192_generated__X__fake_bg_0153_ScsElMzkGaVUtj0rnCgD.wav,0885__LJ003-0192_generated__X__fake_bg_0153_ScsElMzkGaVUtj0rnCgD.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0886__LJ004-0076_generated__X__fake_bg_0106_hxO8jUBTuWGKZY32sV5t.wav,0886__LJ004-0076_generated__X__fake_bg_0106_hxO8jUBTuWGKZY32sV5t.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0887__LJ002-0047_generated__X__fake_bg_0533_h3fjcz5REJQM6HaimvpZ.wav,0887__LJ002-0047_generated__X__fake_bg_0533_h3fjcz5REJQM6HaimvpZ.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0888__LJ003-0256_generated__X__fake_bg_0795_OdqxoZfFecKVvz7SJtap.wav,0888__LJ003-0256_generated__X__fake_bg_0795_OdqxoZfFecKVvz7SJtap.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0889__LJ001-0093_generated__X__fake_bg_0308_8m3YsTQ45h6nDfPHwCRa.wav,0889__LJ001-0093_generated__X__fake_bg_0308_8m3YsTQ45h6nDfPHwCRa.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0890__LJ001-0085_generated__X__fake_bg_0830_dLIuE5MOCRmhbNfltU9r.wav,0890__LJ001-0085_generated__X__fake_bg_0830_dLIuE5MOCRmhbNfltU9r.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0891__LJ002-0056_generated__X__fake_bg_0681_ojMp3LR1PaT958fIGWsq.wav,0891__LJ002-0056_generated__X__fake_bg_0681_ojMp3LR1PaT958fIGWsq.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0892__LJ003-0071_generated__X__fake_bg_0666_N3jBvaK2fogWV609Thun.wav,0892__LJ003-0071_generated__X__fake_bg_0666_N3jBvaK2fogWV609Thun.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0893__LJ002-0274_generated__X__fake_bg_0466_OdGj2tVwkL7DlZ1rYixy.wav,0893__LJ002-0274_generated__X__fake_bg_0466_OdGj2tVwkL7DlZ1rYixy.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0894__LJ004-0244_generated__X__fake_bg_0183_ku1IgtOmzaPpenxKdY4q.wav,0894__LJ004-0244_generated__X__fake_bg_0183_ku1IgtOmzaPpenxKdY4q.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0895__LJ004-0097_generated__X__fake_bg_0941_gGOuRKADoJecXfT76dCE.wav,0895__LJ004-0097_generated__X__fake_bg_0941_gGOuRKADoJecXfT76dCE.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0896__LJ001-0135_generated__X__fake_bg_0013_Xo96jQT7yIRUJGPvKOCH.wav,0896__LJ001-0135_generated__X__fake_bg_0013_Xo96jQT7yIRUJGPvKOCH.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0897__LJ001-0064_generated__X__fake_bg_0549_plfn1h2Q0ye9IYHkZTCw.wav,0897__LJ001-0064_generated__X__fake_bg_0549_plfn1h2Q0ye9IYHkZTCw.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0898__LJ001-0072_generated__X__fake_bg_0213_oyjeuxaXcPmQNpWsO0V7.wav,0898__LJ001-0072_generated__X__fake_bg_0213_oyjeuxaXcPmQNpWsO0V7.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0899__LJ002-0277_generated__X__fake_bg_0345_l3ObFmqPkYHISfRvzdKw.wav,0899__LJ002-0277_generated__X__fake_bg_0345_l3ObFmqPkYHISfRvzdKw.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0900__LJ002-0279_generated__X__fake_bg_0389_TJ3NOEV8adm7xLHGshMy.wav,0900__LJ002-0279_generated__X__fake_bg_0389_TJ3NOEV8adm7xLHGshMy.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0901__LJ003-0180_generated__X__fake_bg_0441_6Wabf3lZ4THvsgwuOInp.wav,0901__LJ003-0180_generated__X__fake_bg_0441_6Wabf3lZ4THvsgwuOInp.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0902__LJ004-0236_generated__X__fake_bg_0978_lQp9gNIkG3JPLDxST6eE.wav,0902__LJ004-0236_generated__X__fake_bg_0978_lQp9gNIkG3JPLDxST6eE.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0903__LJ003-0082_generated__X__fake_bg_0585_AbZ6ksSoKhtj54fEceRD.wav,0903__LJ003-0082_generated__X__fake_bg_0585_AbZ6ksSoKhtj54fEceRD.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0904__LJ004-0120_generated__X__fake_bg_0300_wQFPELs4lbqUnkW0Z1MK.wav,0904__LJ004-0120_generated__X__fake_bg_0300_wQFPELs4lbqUnkW0Z1MK.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0905__LJ003-0255_generated__X__fake_bg_0037_c3rGBhJLgX1CZUxTvofM.wav,0905__LJ003-0255_generated__X__fake_bg_0037_c3rGBhJLgX1CZUxTvofM.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0906__LJ001-0009_generated__X__fake_bg_0219_N4ORoeI2Wn1mApEYx0Cq.wav,0906__LJ001-0009_generated__X__fake_bg_0219_N4ORoeI2Wn1mApEYx0Cq.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0907__LJ001-0003_generated__X__fake_bg_0994_Icoh4yLZJnvA3W0eiQXC.wav,0907__LJ001-0003_generated__X__fake_bg_0994_Icoh4yLZJnvA3W0eiQXC.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0908__LJ002-0082_generated__X__fake_bg_0764_KJQGS0wV9YxfPh1cbgpa.wav,0908__LJ002-0082_generated__X__fake_bg_0764_KJQGS0wV9YxfPh1cbgpa.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0909__LJ004-0004_generated__X__fake_bg_0637_I9J0SYxuwBKsX2La4vt7.wav,0909__LJ004-0004_generated__X__fake_bg_0637_I9J0SYxuwBKsX2La4vt7.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0910__LJ003-0040_generated__X__fake_bg_0202_MDgGxLqKltu6w1fYC4yS.wav,0910__LJ003-0040_generated__X__fake_bg_0202_MDgGxLqKltu6w1fYC4yS.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0911__LJ002-0008_generated__X__fake_bg_0254_cVoqsXHnxCyEI97G0lUa.wav,0911__LJ002-0008_generated__X__fake_bg_0254_cVoqsXHnxCyEI97G0lUa.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0912__LJ004-0096_generated__X__fake_bg_0448_SlTJhft3LNu01Yg6BqvE.wav,0912__LJ004-0096_generated__X__fake_bg_0448_SlTJhft3LNu01Yg6BqvE.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0913__LJ005-0002_generated__X__fake_bg_0778_Hitr6POZqVnzSg0DdNUv.wav,0913__LJ005-0002_generated__X__fake_bg_0778_Hitr6POZqVnzSg0DdNUv.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0914__LJ004-0124_generated__X__fake_bg_0541_LeREiWjICSB6wu0KfT8U.wav,0914__LJ004-0124_generated__X__fake_bg_0541_LeREiWjICSB6wu0KfT8U.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0915__LJ001-0048_generated__X__fake_bg_0760_NRxAKieXhzvjQBbTwaWY.wav,0915__LJ001-0048_generated__X__fake_bg_0760_NRxAKieXhzvjQBbTwaWY.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0916__LJ003-0209_generated__X__fake_bg_0677_wuAgZ2ECRDpPFfXhHt34.wav,0916__LJ003-0209_generated__X__fake_bg_0677_wuAgZ2ECRDpPFfXhHt34.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0917__LJ002-0140_generated__X__fake_bg_0351_O1lmHMtYkf2ZR3xoCNAc.wav,0917__LJ002-0140_generated__X__fake_bg_0351_O1lmHMtYkf2ZR3xoCNAc.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0918__LJ003-0077_generated__X__fake_bg_0740_VPywZMGEdo9meuJfa4CH.wav,0918__LJ003-0077_generated__X__fake_bg_0740_VPywZMGEdo9meuJfa4CH.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0919__LJ004-0118_generated__X__fake_bg_0139_bfAUoCZH7YyejshSx15P.wav,0919__LJ004-0118_generated__X__fake_bg_0139_bfAUoCZH7YyejshSx15P.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0920__LJ002-0185_generated__X__fake_bg_0457_ZrdPYNH6tRjQsSBJoTiF.wav,0920__LJ002-0185_generated__X__fake_bg_0457_ZrdPYNH6tRjQsSBJoTiF.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0921__LJ004-0028_generated__X__fake_bg_0032_qvG695VSuhTePUo8trCF.wav,0921__LJ004-0028_generated__X__fake_bg_0032_qvG695VSuhTePUo8trCF.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0922__LJ004-0057_generated__X__fake_bg_0738_ovBrQ1Sd3UXKY4izqnCf.wav,0922__LJ004-0057_generated__X__fake_bg_0738_ovBrQ1Sd3UXKY4izqnCf.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0923__LJ003-0166_generated__X__fake_bg_0632_Vc9TmnotGuX078Nev4Dd.wav,0923__LJ003-0166_generated__X__fake_bg_0632_Vc9TmnotGuX078Nev4Dd.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0924__LJ002-0100_generated__X__fake_bg_0123_6EjgdYH7QTniAXqIDceL.wav,0924__LJ002-0100_generated__X__fake_bg_0123_6EjgdYH7QTniAXqIDceL.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0925__LJ001-0172_generated__X__fake_bg_0042_nOXzKWsEh7lZLjYx6BFp.wav,0925__LJ001-0172_generated__X__fake_bg_0042_nOXzKWsEh7lZLjYx6BFp.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0926__LJ003-0112_generated__X__fake_bg_0185_HeFta93kcI5ZdgPV4YuK.wav,0926__LJ003-0112_generated__X__fake_bg_0185_HeFta93kcI5ZdgPV4YuK.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0927__LJ002-0289_generated__X__fake_bg_0132_m5bnLtX4YH8cJi07TOAM.wav,0927__LJ002-0289_generated__X__fake_bg_0132_m5bnLtX4YH8cJi07TOAM.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0928__LJ002-0133_generated__X__fake_bg_0107_ugV9WBpDUKmdMyFsHIE8.wav,0928__LJ002-0133_generated__X__fake_bg_0107_ugV9WBpDUKmdMyFsHIE8.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0929__LJ004-0032_generated__X__fake_bg_0412_Sn3rzA7YXRp6WEwIcxvZ.wav,0929__LJ004-0032_generated__X__fake_bg_0412_Sn3rzA7YXRp6WEwIcxvZ.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0930__LJ002-0046_generated__X__fake_bg_0391_RcPpYCWf58NBxdqs3ybw.wav,0930__LJ002-0046_generated__X__fake_bg_0391_RcPpYCWf58NBxdqs3ybw.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0931__LJ004-0108_generated__X__fake_bg_0115_2KsvbA4thpnaewc3HkWu.wav,0931__LJ004-0108_generated__X__fake_bg_0115_2KsvbA4thpnaewc3HkWu.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0932__LJ002-0112_generated__X__fake_bg_0953_E8JqkzaWIgBGKL9riwRf.wav,0932__LJ002-0112_generated__X__fake_bg_0953_E8JqkzaWIgBGKL9riwRf.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0933__LJ001-0139_generated__X__fake_bg_0091_l4ML6HIDre1mNOuqUEVX.wav,0933__LJ001-0139_generated__X__fake_bg_0091_l4ML6HIDre1mNOuqUEVX.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0934__LJ004-0002_generated__X__fake_bg_0689_2alA5BYDdF3Mu0zcexfv.wav,0934__LJ004-0002_generated__X__fake_bg_0689_2alA5BYDdF3Mu0zcexfv.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0935__LJ002-0217_generated__X__fake_bg_0763_5gaRb1fAvGL7xpZu6sEX.wav,0935__LJ002-0217_generated__X__fake_bg_0763_5gaRb1fAvGL7xpZu6sEX.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0936__LJ003-0149_generated__X__fake_bg_0789_Bv0b4tiHIsufaKWNPg3C.wav,0936__LJ003-0149_generated__X__fake_bg_0789_Bv0b4tiHIsufaKWNPg3C.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0937__LJ002-0188_generated__X__fake_bg_0620_BoFD3KmrLx2lHjpiN1zg.wav,0937__LJ002-0188_generated__X__fake_bg_0620_BoFD3KmrLx2lHjpiN1zg.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0938__LJ003-0097_generated__X__fake_bg_0961_EHPv5WBdFGwV4eJzUNrR.wav,0938__LJ003-0097_generated__X__fake_bg_0961_EHPv5WBdFGwV4eJzUNrR.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0939__LJ004-0069_generated__X__fake_bg_0054_xQubqCZKylX5hBngwUso.wav,0939__LJ004-0069_generated__X__fake_bg_0054_xQubqCZKylX5hBngwUso.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0940__LJ002-0042_generated__X__fake_bg_0142_nQgU0f7N6Rv3eKGDckJV.wav,0940__LJ002-0042_generated__X__fake_bg_0142_nQgU0f7N6Rv3eKGDckJV.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0941__LJ004-0020_generated__X__fake_bg_0676_saT7VntrbgOlKLDGF8fR.wav,0941__LJ004-0020_generated__X__fake_bg_0676_saT7VntrbgOlKLDGF8fR.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0942__LJ001-0168_generated__X__fake_bg_0770_huWy9ICdL0Fa5YUbN4Mm.wav,0942__LJ001-0168_generated__X__fake_bg_0770_huWy9ICdL0Fa5YUbN4Mm.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0943__LJ004-0161_generated__X__fake_bg_0477_P4SdYqUvhlXcn63bEoVC.wav,0943__LJ004-0161_generated__X__fake_bg_0477_P4SdYqUvhlXcn63bEoVC.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0944__LJ003-0277_generated__X__fake_bg_0419_9ubL8fOaVAlIXr3nmJ2E.wav,0944__LJ003-0277_generated__X__fake_bg_0419_9ubL8fOaVAlIXr3nmJ2E.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0945__LJ004-0094_generated__X__fake_bg_0471_iVzBsWo3jnua6019xPT8.wav,0945__LJ004-0094_generated__X__fake_bg_0471_iVzBsWo3jnua6019xPT8.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0946__LJ003-0261_generated__X__fake_bg_0717_QSeuN0IGpUjwiB8flW2b.wav,0946__LJ003-0261_generated__X__fake_bg_0717_QSeuN0IGpUjwiB8flW2b.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0947__LJ001-0112_generated__X__fake_bg_0946_vFZzadMo9P8VmLu1y0DK.wav,0947__LJ001-0112_generated__X__fake_bg_0946_vFZzadMo9P8VmLu1y0DK.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0948__LJ002-0319_generated__X__fake_bg_0966_SuZ9i80oe6xIQagh7t4l.wav,0948__LJ002-0319_generated__X__fake_bg_0966_SuZ9i80oe6xIQagh7t4l.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0949__LJ004-0071_generated__X__fake_bg_0887_GTyEfjqd8vWPgNXURQSL.wav,0949__LJ004-0071_generated__X__fake_bg_0887_GTyEfjqd8vWPgNXURQSL.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0950__LJ003-0045_generated__X__fake_bg_0120_2dkfbYJKU7rNXvxyVF9W.wav,0950__LJ003-0045_generated__X__fake_bg_0120_2dkfbYJKU7rNXvxyVF9W.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0951__LJ003-0138_generated__X__fake_bg_0161_Pi51hpTcBr3vKHYN8eXA.wav,0951__LJ003-0138_generated__X__fake_bg_0161_Pi51hpTcBr3vKHYN8eXA.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0952__LJ001-0019_generated__X__fake_bg_0212_n8UzKlbRSWGMIhjpe2rx.wav,0952__LJ001-0019_generated__X__fake_bg_0212_n8UzKlbRSWGMIhjpe2rx.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0953__LJ002-0073_generated__X__fake_bg_0118_mF0Rt9W74OJge6UMypBu.wav,0953__LJ002-0073_generated__X__fake_bg_0118_mF0Rt9W74OJge6UMypBu.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0954__LJ004-0093_generated__X__fake_bg_0155_SZRC1iJwb8UztY5LyFKf.wav,0954__LJ004-0093_generated__X__fake_bg_0155_SZRC1iJwb8UztY5LyFKf.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0955__LJ004-0212_generated__X__fake_bg_0749_1XOPmQr0q6k8tCMEjvTL.wav,0955__LJ004-0212_generated__X__fake_bg_0749_1XOPmQr0q6k8tCMEjvTL.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0956__LJ001-0083_generated__X__fake_bg_0154_nAMCpzKIjSdWZe2NXH5b.wav,0956__LJ001-0083_generated__X__fake_bg_0154_nAMCpzKIjSdWZe2NXH5b.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0957__LJ003-0213_generated__X__fake_bg_0648_tb5FESMHfrLqYWAlKsna.wav,0957__LJ003-0213_generated__X__fake_bg_0648_tb5FESMHfrLqYWAlKsna.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\voice_dominant\0958__LJ002-0297_generated__X__fake_bg_0049_rzZW4ouGgL5Bfm2MsUNx.wav,0958__LJ002-0297_generated__X__fake_bg_0049_rzZW4ouGgL5Bfm2MsUNx.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
